GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
11339,270,4,16,8089,2,1004.39490818977
11339,270,4,16,8089,4,981.404965162277
11339,270,4,16,8089,8,967.916024684906
11339,270,4,8,16176,2,1531.27984070778
11339,270,4,8,16176,4,1486.03184819222
11339,270,4,8,16176,8,1494.4051964283
11339,270,2,64,2023,2,854.549233436584
11339,270,2,64,2023,4,797.065309524536
11339,270,2,64,2023,8,809.350834131241
11339,270,2,32,4045,2,910.997802257538
11339,270,2,32,4045,4,887.796244859695
11339,270,2,32,4045,8,880.918290138245
11339,270,2,16,8089,2,1188.42859172821
11339,270,2,16,8089,4,1167.95140957832
11339,270,2,16,8089,8,1150.80123496056
11339,270,2,8,16176,2,1635.45142126083
11339,270,2,8,16176,4,1607.44033288956
11339,270,2,8,16176,8,1607.03220582008
11339,270,1,64,2023,2,1736.22997832298
11339,270,1,64,2023,8,1705.92479777336
11339,270,1,32,4045,2,1409.51928520203
11339,270,1,32,4045,4,1390.98594093323
11339,270,1,32,4045,8,1382.91054844856
11339,270,1,16,8089,2,1545.6538772583
11339,270,1,16,8089,4,1523.2283744812
11339,270,1,16,8089,8,1519.56397676468
11339,270,1,8,16176,2,1917.70554852486
11339,270,1,8,16176,4,1896.55021429062
11339,270,1,8,16176,8,1895.19336771965
5591,384,3,64,2023,2,2183.85357522965
5591,384,3,64,2023,2,2130.50226616859
5591,384,3,64,2023,4,2197.77132320404
5591,384,3,64,2023,4,2136.70549893379
5591,384,3,64,2023,6,2253.23808026314
5591,384,3,64,2023,6,2194.89865136146
5591,384,3,64,2023,8,2139.28309369087
5591,384,3,64,2023,8,2175.23261904716
5591,384,3,32,4045,2,2534.02192926407
5591,384,3,32,4045,2,2542.83475804329
5591,384,3,32,4045,4,2548.16262555122
5591,384,3,32,4045,4,2545.85896658897
5591,384,3,32,4045,6,2542.90259981155
5591,384,3,32,4045,6,2546.55544090271
5591,384,3,32,4045,8,2522.6227850914
5591,384,3,32,4045,8,2511.2180287838
5591,384,3,16,8089,2,4039.47370481491
5591,384,3,16,8089,2,4057.50325250626
5591,384,3,16,8089,4,4045.1198785305
5591,384,3,16,8089,4,4071.98714494705
5591,384,3,16,8089,6,4045.94654893875
5591,384,3,16,8089,6,4068.04970502853
5591,384,3,16,8089,8,4063.30925679207
5591,384,3,16,8089,8,4029.10181474686
5591,384,3,8,16176,2,5341.57507538795
5591,384,3,8,16176,2,5301.00769472122
5591,384,3,8,16176,4,5348.33778429031
5591,384,3,8,16176,4,5386.48771333695
5591,384,3,8,16176,6,5335.71785163879
5591,384,3,8,16176,6,5409.35810112953
5591,384,3,8,16176,8,5300.70612049103
5591,384,3,8,16176,8,5380.4069890976
7365,431,3,64,2023,2,1533.38859033585
7365,431,3,64,2023,2,1521.82057952881
7365,431,3,64,2023,4,1519.81036305428
7365,431,3,64,2023,4,1553.41510057449
7365,431,3,64,2023,6,1532.56047892571
7365,431,3,64,2023,6,1505.74847173691
7365,431,3,64,2023,8,1505.45961022377
7365,431,3,64,2023,8,1559.18853116035
7365,431,3,32,4045,2,1777.62498784065
7365,431,3,32,4045,2,1763.54926133156
7365,431,3,32,4045,4,1756.45616388321
7365,431,3,32,4045,4,1751.00833082199
7365,431,3,32,4045,6,1762.18967342377
7365,431,3,32,4045,6,1748.83138465881
7365,431,3,32,4045,8,1755.77692747116
7365,431,3,32,4045,8,1751.52804923058
7365,431,3,16,8089,2,2520.06383466721
7365,431,3,16,8089,2,2492.12724161148
7365,431,3,16,8089,4,2511.95826148987
7365,431,3,16,8089,4,2488.52254581451
7365,431,3,16,8089,6,2485.13786768913
7365,431,3,16,8089,6,2477.75584220886
7365,431,3,16,8089,8,2482.80231261253
7365,431,3,16,8089,8,2482.39189982414
7365,431,3,8,16176,2,3557.58289718628
7365,431,3,8,16176,2,3553.28482198715
7365,431,3,8,16176,4,3561.26789188385
7365,431,3,8,16176,4,3561.5208864212
7365,431,3,8,16176,6,3552.69477367401
7365,431,3,8,16176,6,3549.27960777283
7365,431,3,8,16176,8,3568.31419301033
7365,431,3,8,16176,8,3571.34859371185
5591,384,3,64,2023,2,2167.13137102127
5591,384,3,64,2023,2,2128.88431453705
5591,384,3,64,2023,4,2130.10126757622
5591,384,3,64,2023,4,2120.53329515457
5591,384,3,64,2023,6,2140.27854347229
5591,384,3,64,2023,6,2143.97418355942
5591,384,3,64,2023,8,2173.74783587456
5591,384,3,64,2023,8,2138.06638813019
5591,384,3,32,4045,2,2534.60996460915
5591,384,3,32,4045,2,2553.62087249756
5591,384,3,32,4045,4,2572.7804942131
5591,384,3,32,4045,4,2520.7990295887
5591,384,3,32,4045,6,2525.75663328171
5591,384,3,32,4045,6,2524.07589530945
5591,384,3,32,4045,8,2553.35225009918
5591,384,3,32,4045,8,2524.34652256966
5591,384,3,16,8089,2,4032.58669900894
5591,384,3,16,8089,2,4047.38415646553
5591,384,3,16,8089,4,4058.02738380432
5591,384,3,16,8089,4,4109.98823785782
5591,384,3,16,8089,6,4068.16587662697
5591,384,3,16,8089,6,4059.85951399803
5591,384,3,16,8089,8,4054.66979265213
5591,384,3,16,8089,8,4041.83981156349
5591,384,3,8,16176,2,5306.1402990818
5591,384,3,8,16176,2,5316.69771504402
5591,384,3,8,16176,4,5296.61847186089
5591,384,3,8,16176,4,5371.93689370155
5591,384,3,8,16176,6,5515.52559995651
5591,384,3,8,16176,6,5379.53127861023
5591,384,3,8,16176,8,5391.62738084793
5591,384,3,8,16176,8,5390.69933176041
5591,431,2,64,2023,4,2463.60727381706
5591,431,2,64,2023,4,2663.62232899666
5591,431,2,32,4045,4,2821.73801732063
5591,431,2,32,4045,4,2817.33790159225
5591,431,2,16,8089,4,4304.35089421272
5591,431,2,16,8089,4,4299.22365474701
5591,431,2,8,16176,4,5930.86309957504
5591,431,2,8,16176,4,5959.82275700569
5591,431,2,16,8089,4,4314.18374347687
5591,431,2,16,8089,4,4312.61985421181
5591,431,2,8,16176,4,5958.32075405121
5591,431,2,8,16176,4,6066.76014614105
