run,applicationCompletionTime,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_1372,94766,1,1721,1721.0,0,0.0,0,0.0,73,11476,7488.739726027397,0,0.0,0,0.0,73,250,137.64383561643834,381564,238159.7123287671,2242,2236.452054794521,73,145,8.986301369863014,0,0.0,0,0.0,73,175,115.84931506849315,6547703,329390.7671232877,2242,2236.6438356164385,73,148,9.041095890410961,0,0.0,0,0.0,73,166,115.0,0,0.0,0,0.0,73,10422,7821.315068493151,0,0.0,0,0.0,73,85,38.82191780821917,0,0.0,0,0.0,73,367,178.64383561643837,0,0.0,0,0.0,73,83,49.57534246575342,0,0.0,0,0.0,73,296,189.35616438356163,0,0.0,0,0.0,73,58,45.05479452054794,0,0.0,0,0.0,73,925,416.5753424657534,5136444,1399637.493150685,425,425.0,73,297,56.794520547945204,0,0.0,0,0.0,1,5,46
application_1524838829941_1370,95142,1,1737,1737.0,0,0.0,0,0.0,73,9907,7345.232876712329,0,0.0,0,0.0,73,231,127.54794520547944,435531,238781.0821917808,2242,2236.452054794521,73,149,8.986301369863014,0,0.0,0,0.0,73,164,111.06849315068493,420855,239270.7808219178,2242,2236.6438356164385,73,137,8.191780821917808,0,0.0,0,0.0,73,149,112.53424657534245,0,0.0,0,0.0,73,9521,7847.109589041096,0,0.0,0,0.0,73,75,40.205479452054796,0,0.0,0,0.0,73,401,184.73972602739727,0,0.0,0,0.0,73,77,47.863013698630134,0,0.0,0,0.0,73,300,181.027397260274,0,0.0,0,0.0,73,73,47.28767123287671,0,0.0,0,0.0,73,729,400.8767123287671,4689690,1386143.1917808221,425,425.0,73,268,55.178082191780824,0,0.0,0,0.0,1,5,46
application_1524838829941_1238,95769,1,1723,1723.0,0,0.0,0,0.0,73,10176,7132.356164383562,0,0.0,0,0.0,73,207,122.52054794520548,378189,217942.60273972602,2242,2236.452054794521,73,99,8.246575342465754,0,0.0,0,0.0,73,165,116.13698630136986,469866,246579.38356164386,2242,2236.6438356164385,73,139,9.013698630136986,0,0.0,0,0.0,73,156,109.89041095890413,0,0.0,0,0.0,73,9422,7972.493150684932,0,0.0,0,0.0,73,75,39.61643835616439,0,0.0,0,0.0,73,368,178.3835616438356,0,0.0,0,0.0,73,79,47.397260273972606,0,0.0,0,0.0,73,310,181.4794520547945,0,0.0,0,0.0,73,71,46.71232876712329,0,0.0,0,0.0,73,765,405.47945205479454,5172843,1404197.6438356163,425,425.0,73,393,72.67123287671231,0,0.0,0,0.0,1,5,46
application_1524838829941_1240,93885,1,1734,1734.0,0,0.0,0,0.0,73,11718,7432.972602739726,0,0.0,0,0.0,73,254,129.3835616438356,483302,245937.5205479452,2242,2236.452054794521,73,90,8.287671232876713,0,0.0,0,0.0,73,152,111.94520547945206,373534,258050.46575342465,2242,2236.6438356164385,73,133,8.452054794520548,0,0.0,0,0.0,73,145,108.32876712328769,0,0.0,0,0.0,73,10614,7946.863013698629,0,0.0,0,0.0,73,89,40.013698630136986,0,0.0,0,0.0,73,356,182.4931506849315,0,0.0,0,0.0,73,95,47.273972602739725,0,0.0,0,0.0,73,319,188.20547945205482,0,0.0,0,0.0,73,63,46.87671232876714,0,0.0,0,0.0,73,873,400.8082191780822,4873731,1357266.0,425,425.0,73,262,55.0958904109589,0,0.0,0,0.0,1,5,46
application_1524838829941_1236,95257,1,1609,1609.0,0,0.0,0,0.0,73,9860,7139.698630136986,0,0.0,0,0.0,73,377,148.6164383561644,791482,262360.26027397264,2242,2236.452054794521,73,142,9.602739726027398,0,0.0,0,0.0,73,151,112.32876712328769,380208,258057.57534246572,2242,2236.6438356164385,73,147,8.520547945205479,0,0.0,0,0.0,73,154,111.08219178082192,0,0.0,0,0.0,73,9586,7826.630136986301,0,0.0,0,0.0,73,96,40.958904109589035,0,0.0,0,0.0,73,406,191.12328767123287,0,0.0,0,0.0,73,100,50.49315068493151,0,0.0,0,0.0,73,264,186.26027397260276,0,0.0,0,0.0,73,57,45.21917808219178,0,0.0,0,0.0,73,750,401.1917808219178,10894803,1479543.8767123288,425,425.0,73,252,53.32876712328767,0,0.0,0,0.0,1,5,46
application_1524838829941_1374,96751,1,1766,1766.0,0,0.0,0,0.0,73,10698,7398.246575342466,0,0.0,0,0.0,73,256,133.69863013698628,11474590,388656.08219178097,2242,2236.452054794521,73,148,10.602739726027398,0,0.0,0,0.0,73,175,118.26027397260277,636870,257227.5479452055,2242,2236.6438356164385,73,142,9.054794520547944,0,0.0,0,0.0,73,178,119.36986301369863,0,0.0,0,0.0,73,9691,7761.068493150685,0,0.0,0,0.0,73,85,39.684931506849324,0,0.0,0,0.0,73,359,179.83561643835617,0,0.0,0,0.0,73,79,48.52054794520548,0,0.0,0,0.0,73,305,188.2876712328767,0,0.0,0,0.0,73,62,44.89041095890411,0,0.0,0,0.0,73,808,431.67123287671234,6721972,1474164.2739726028,425,425.0,73,281,57.342465753424655,0,0.0,0,0.0,1,5,46
application_1524838829941_0513,412117,1,1741,1741.0,0,0.0,0,0.0,292,9273,5953.852739726028,0,0.0,0,0.0,292,167,91.21232876712328,378566,219028.11643835614,2242,2236.4417808219173,292,164,3.5616438356164384,0,0.0,0,0.0,292,118,88.32876712328769,352982,221131.7294520548,2242,2236.54794520548,292,166,2.9280821917808217,0,0.0,0,0.0,292,723,90.01712328767124,0,0.0,0,0.0,292,8828,6911.256849315068,0,0.0,0,0.0,292,96,26.544520547945204,0,0.0,0,0.0,292,276,103.1986301369863,0,0.0,0,0.0,292,76,37.198630136986296,0,0.0,0,0.0,292,284,217.30479452054797,0,0.0,0,0.0,292,72,39.801369863013704,0,0.0,0,0.0,292,819,419.541095890411,4509386,422468.47602739726,802,801.9828767123288,292,332,22.828767123287676,0,0.0,0,0.0,1,20,22
application_1524838829941_0571,416579,1,1802,1802.0,0,0.0,0,0.0,292,9053,5927.277397260274,0,0.0,0,0.0,292,152,90.83904109589041,624049,215936.94520547945,2242,2236.4417808219173,292,190,3.7157534246575343,0,0.0,0,0.0,292,103,87.91438356164383,332090,211178.14383561644,2242,2236.54794520548,292,125,2.7363013698630136,0,0.0,0,0.0,292,148,86.35273972602741,0,0.0,0,0.0,292,9092,6978.609589041096,0,0.0,0,0.0,292,72,25.636986301369863,0,0.0,0,0.0,292,902,110.74657534246576,0,0.0,0,0.0,292,53,36.44178082191781,0,0.0,0,0.0,292,279,218.72602739726028,0,0.0,0,0.0,292,86,40.53767123287671,0,0.0,0,0.0,292,789,422.5171232876712,4312000,418057.4143835616,802,801.9828767123288,292,341,23.25342465753425,0,0.0,0,0.0,1,20,22
application_1524838829941_0567,413430,1,1584,1584.0,0,0.0,0,0.0,292,10349,5952.318493150685,0,0.0,0,0.0,292,218,92.06164383561644,377620,216582.76712328766,2242,2236.4417808219173,292,194,3.5856164383561633,0,0.0,0,0.0,292,130,88.81164383561644,583340,216766.37671232875,2242,2236.54794520548,292,140,2.9075342465753424,0,0.0,0,0.0,292,141,86.3458904109589,0,0.0,0,0.0,292,8575,6906.068493150685,0,0.0,0,0.0,292,70,26.044520547945204,0,0.0,0,0.0,292,236,106.12671232876713,0,0.0,0,0.0,292,51,37.065068493150676,0,0.0,0,0.0,292,1168,222.5376712328767,0,0.0,0,0.0,292,82,40.705479452054796,0,0.0,0,0.0,292,744,419.5958904109589,3492002,418988.6780821918,802,801.9828767123288,292,493,27.0,0,0.0,0,0.0,1,20,22
application_1524838829941_0569,415538,1,1907,1907.0,0,0.0,0,0.0,292,9413,5948.623287671233,0,0.0,0,0.0,292,172,90.91095890410959,605329,212987.86643835614,2242,2236.4417808219173,292,200,3.7157534246575343,0,0.0,0,0.0,292,116,87.89041095890411,323521,215578.94178082192,2242,2236.54794520548,292,171,3.078767123287671,0,0.0,0,0.0,292,147,86.77054794520548,0,0.0,0,0.0,292,8659,7049.530821917808,0,0.0,0,0.0,292,71,25.445205479452056,0,0.0,0,0.0,292,263,103.59931506849315,0,0.0,0,0.0,292,57,36.76027397260275,0,0.0,0,0.0,292,312,220.6335616438356,0,0.0,0,0.0,292,81,39.99315068493151,0,0.0,0,0.0,292,824,419.96917808219183,3510432,421235.2705479452,802,801.9828767123288,292,345,22.93150684931507,0,0.0,0,0.0,1,20,22
application_1524838829941_0517,411490,1,1812,1812.0,0,0.0,0,0.0,292,9077,5952.678082191781,0,0.0,0,0.0,292,1147,96.39041095890413,428475,219137.40753424657,2242,2236.4417808219173,292,184,3.7739726027397262,0,0.0,0,0.0,292,124,88.77397260273973,471488,218278.8150684932,2242,2236.54794520548,292,158,3.0308219178082187,0,0.0,0,0.0,292,156,85.88013698630138,0,0.0,0,0.0,292,8833,6902.075342465753,0,0.0,0,0.0,292,71,25.31849315068493,0,0.0,0,0.0,292,1045,109.72260273972604,0,0.0,0,0.0,292,74,37.373287671232866,0,0.0,0,0.0,292,342,219.0958904109589,0,0.0,0,0.0,292,77,40.91095890410959,0,0.0,0,0.0,292,827,420.0171232876712,4110790,418290.4246575342,802,801.9828767123288,292,332,23.15410958904109,0,0.0,0,0.0,1,20,22
application_1524838829941_0515,411268,1,1725,1725.0,0,0.0,0,0.0,292,9148,6027.058219178082,0,0.0,0,0.0,292,179,91.54794520547944,401850,216570.3321917808,2242,2236.4417808219173,292,148,3.595890410958904,0,0.0,0,0.0,292,137,88.39383561643835,322852,216961.05821917808,2242,2236.54794520548,292,140,2.910958904109589,0,0.0,0,0.0,292,117,85.7294520547945,0,0.0,0,0.0,292,8492,6874.654109589041,0,0.0,0,0.0,292,69,26.866438356164387,0,0.0,0,0.0,292,234,102.99657534246576,0,0.0,0,0.0,292,69,37.47602739726028,0,0.0,0,0.0,292,264,217.4349315068493,0,0.0,0,0.0,292,59,40.4041095890411,0,0.0,0,0.0,292,796,416.53767123287673,3940960,415617.2157534247,802,801.9828767123288,292,328,22.421232876712327,0,0.0,0,0.0,1,20,22
application_1524838829941_0349,321909,1,1689,1689.0,0,0.0,0,0.0,292,9575,6057.811643835616,0,0.0,0,0.0,292,195,94.81849315068493,5680572,238620.98287671234,2242,2236.4417808219173,292,191,5.174657534246577,0,0.0,0,0.0,292,135,90.52054794520548,573948,225174.3356164384,2242,2236.54794520548,292,173,3.695205479452055,0,0.0,0,0.0,292,151,88.29794520547945,0,0.0,0,0.0,292,8984,7098.756849315068,0,0.0,0,0.0,292,86,27.29109589041096,0,0.0,0,0.0,292,294,112.21575342465755,0,0.0,0,0.0,292,76,38.623287671232866,0,0.0,0,0.0,292,936,225.1027397260274,0,0.0,0,0.0,292,66,40.835616438356155,0,0.0,0,0.0,292,808,422.6164383561644,4005887,460920.9931506849,802,801.9828767123288,292,387,29.27739726027397,0,0.0,0,0.0,1,20,30
application_1524838829941_0409,321343,1,1613,1613.0,0,0.0,0,0.0,292,9604,6091.972602739726,0,0.0,0,0.0,292,169,94.9931506849315,439055,226731.28424657532,2242,2236.4417808219173,292,210,5.232876712328767,0,0.0,0,0.0,292,127,91.18835616438356,347718,221491.051369863,2242,2236.54794520548,292,170,3.462328767123288,0,0.0,0,0.0,292,172,92.80479452054794,0,0.0,0,0.0,292,9175,7094.743150684932,0,0.0,0,0.0,292,76,27.356164383561644,0,0.0,0,0.0,292,818,116.91780821917808,0,0.0,0,0.0,292,93,39.123287671232866,0,0.0,0,0.0,292,945,227.74657534246572,0,0.0,0,0.0,292,81,41.28082191780822,0,0.0,0,0.0,292,1203,435.41095890410963,4496270,467541.2226027397,802,801.9828767123288,292,429,28.90410958904109,0,0.0,0,0.0,1,20,30
application_1524838829941_0315,320279,1,1755,1755.0,0,0.0,0,0.0,292,9689,6095.482876712329,0,0.0,0,0.0,292,177,96.07191780821918,449254,222358.6780821918,2242,2236.4417808219173,292,192,5.277397260273973,0,0.0,0,0.0,292,148,90.93150684931507,375686,222506.42465753425,2242,2236.54794520548,292,145,3.3219178082191783,0,0.0,0,0.0,292,138,87.74657534246575,0,0.0,0,0.0,292,8962,7090.335616438356,0,0.0,0,0.0,292,74,26.68835616438357,0,0.0,0,0.0,292,280,109.39041095890413,0,0.0,0,0.0,292,80,39.13356164383561,0,0.0,0,0.0,292,336,222.17808219178082,0,0.0,0,0.0,292,67,40.609589041095894,0,0.0,0,0.0,292,810,425.9554794520548,4444520,467957.9109589041,802,801.9828767123288,292,394,28.801369863013697,0,0.0,0,0.0,1,20,30
application_1524838829941_0347,321071,1,1973,1973.0,0,0.0,0,0.0,292,9889,6078.647260273972,0,0.0,0,0.0,292,197,94.28767123287672,371706,226000.7979452055,2242,2236.4417808219173,292,212,5.2979452054794525,0,0.0,0,0.0,292,128,90.79794520547944,353451,219351.63356164386,2242,2236.54794520548,292,173,3.5993150684931505,0,0.0,0,0.0,292,138,88.81164383561644,0,0.0,0,0.0,292,9241,7085.582191780822,0,0.0,0,0.0,292,87,27.482876712328768,0,0.0,0,0.0,292,741,137.91095890410958,0,0.0,0,0.0,292,70,39.27054794520548,0,0.0,0,0.0,292,286,220.12328767123287,0,0.0,0,0.0,292,82,41.15068493150685,0,0.0,0,0.0,292,773,423.5034246575343,4227608,467721.75,802,801.9828767123288,292,393,28.71232876712329,0,0.0,0,0.0,1,20,30
application_1524838829941_0405,320727,1,1815,1815.0,0,0.0,0,0.0,292,9557,6062.212328767123,0,0.0,0,0.0,292,292,103.79794520547944,445403,241955.18493150684,2242,2236.4417808219173,292,229,5.86986301369863,0,0.0,0,0.0,292,147,93.83561643835615,527095,230408.4965753425,2242,2236.54794520548,292,209,3.695205479452055,0,0.0,0,0.0,292,593,89.86986301369862,0,0.0,0,0.0,292,8956,7083.493150684932,0,0.0,0,0.0,292,85,27.64383561643836,0,0.0,0,0.0,292,938,115.513698630137,0,0.0,0,0.0,292,121,39.376712328767134,0,0.0,0,0.0,292,300,222.00342465753425,0,0.0,0,0.0,292,89,41.17465753424658,0,0.0,0,0.0,292,808,424.3904109589041,4534380,467068.2020547945,802,801.9828767123288,292,410,30.017123287671232,0,0.0,0,0.0,1,20,30
application_1524838829941_0407,321225,1,1725,1725.0,0,0.0,0,0.0,292,9474,6079.29794520548,0,0.0,0,0.0,292,162,93.486301369863,472705,220173.8698630137,2242,2236.4417808219173,292,211,5.184931506849315,0,0.0,0,0.0,292,162,94.25,638787,229856.4726027397,2242,2236.54794520548,292,168,3.7226027397260273,0,0.0,0,0.0,292,145,89.66095890410959,0,0.0,0,0.0,292,9268,7070.571917808219,0,0.0,0,0.0,292,79,26.94178082191781,0,0.0,0,0.0,292,263,110.84246575342466,0,0.0,0,0.0,292,62,38.376712328767134,0,0.0,0,0.0,292,976,222.3527397260274,0,0.0,0,0.0,292,100,43.164383561643845,0,0.0,0,0.0,292,828,422.2328767123288,4164644,458828.551369863,802,801.9828767123288,292,412,28.93150684931507,0,0.0,0,0.0,1,20,30
application_1524838829941_1246,93935,1,1718,1718.0,0,0.0,0,0.0,73,10604,7336.068493150685,0,0.0,0,0.0,73,220,131.72602739726028,339402,220142.67123287672,2242,2236.452054794521,73,163,9.657534246575343,0,0.0,0,0.0,73,189,114.7945205479452,1283188,263500.47945205483,2242,2236.6438356164385,73,157,8.821917808219178,0,0.0,0,0.0,73,165,115.013698630137,0,0.0,0,0.0,73,11014,8228.191780821919,0,0.0,0,0.0,73,84,40.82191780821917,0,0.0,0,0.0,73,421,187.76712328767124,0,0.0,0,0.0,73,98,51.35616438356164,0,0.0,0,0.0,73,294,189.3835616438356,0,0.0,0,0.0,73,64,47.98630136986301,0,0.0,0,0.0,73,801,420.6986301369863,5519933,1474313.6849315069,425,425.0,73,285,55.178082191780824,0,0.0,0,0.0,1,5,48
application_1524838829941_1244,94486,1,1734,1734.0,0,0.0,0,0.0,73,10713,7353.095890410959,0,0.0,0,0.0,73,241,131.3972602739726,382088,226603.0273972603,2242,2236.452054794521,73,150,9.876712328767123,0,0.0,0,0.0,73,156,114.42465753424658,785589,250512.0410958904,2242,2236.6438356164385,73,159,9.821917808219178,0,0.0,0,0.0,73,163,116.986301369863,0,0.0,0,0.0,73,10336,7994.013698630137,0,0.0,0,0.0,73,97,43.50684931506849,0,0.0,0,0.0,73,403,206.79452054794518,0,0.0,0,0.0,73,90,51.232876712328775,0,0.0,0,0.0,73,312,197.31506849315068,0,0.0,0,0.0,73,68,46.80821917808219,0,0.0,0,0.0,73,828,417.32876712328766,5318283,1372413.8493150685,425,425.0,73,273,59.369863013698634,0,0.0,0,0.0,1,5,48
application_1524838829941_1378,94235,1,1757,1757.0,0,0.0,0,0.0,73,11456,7417.753424657534,0,0.0,0,0.0,73,271,144.5890410958904,396094,251877.67123287672,2242,2236.452054794521,73,149,9.452054794520548,0,0.0,0,0.0,73,201,120.34246575342466,382831,267501.36986301374,2242,2236.6438356164385,73,88,8.479452054794521,0,0.0,0,0.0,73,166,113.56164383561644,0,0.0,0,0.0,73,10564,8073.904109589041,0,0.0,0,0.0,73,91,43.164383561643845,0,0.0,0,0.0,73,413,205.0958904109589,0,0.0,0,0.0,73,82,50.84931506849315,0,0.0,0,0.0,73,299,202.6438356164384,0,0.0,0,0.0,73,87,51.12328767123286,0,0.0,0,0.0,73,832,451.3150684931507,6146571,1566913.4246575343,425,425.0,73,298,60.31506849315068,0,0.0,0,0.0,1,5,48
application_1524838829941_1376,96244,1,1660,1660.0,0,0.0,0,0.0,73,11261,7414.438356164384,0,0.0,0,0.0,73,274,133.13698630136986,338759,229439.42465753425,2242,2236.452054794521,73,147,8.84931506849315,0,0.0,0,0.0,73,194,127.38356164383562,436511,262781.602739726,2242,2236.6438356164385,73,142,8.904109589041097,0,0.0,0,0.0,73,161,115.08219178082192,0,0.0,0,0.0,73,10232,8015.54794520548,0,0.0,0,0.0,73,135,43.50684931506849,0,0.0,0,0.0,73,404,198.63013698630138,0,0.0,0,0.0,73,100,52.52054794520548,0,0.0,0,0.0,73,307,204.21917808219175,0,0.0,0,0.0,73,66,49.97260273972603,0,0.0,0,0.0,73,878,450.83561643835617,5466244,1527619.8630136987,425,425.0,73,285,58.369863013698634,0,0.0,0,0.0,1,5,48
application_1524838829941_1242,95479,1,1718,1718.0,0,0.0,0,0.0,73,10667,7347.328767123287,0,0.0,0,0.0,73,262,140.06849315068493,376068,255821.01369863012,2242,2236.452054794521,73,157,9.958904109589039,0,0.0,0,0.0,73,157,112.87671232876713,446287,264019.1369863014,2242,2236.6438356164385,73,137,8.328767123287669,0,0.0,0,0.0,73,158,113.60273972602741,0,0.0,0,0.0,73,10899,8213.424657534246,0,0.0,0,0.0,73,80,41.58904109589041,0,0.0,0,0.0,73,399,197.10958904109592,0,0.0,0,0.0,73,75,48.12328767123286,0,0.0,0,0.0,73,279,186.2739726027397,0,0.0,0,0.0,73,66,46.397260273972606,0,0.0,0,0.0,73,799,415.3150684931507,5102562,1451039.4383561644,425,425.0,73,249,54.93150684931507,0,0.0,0,0.0,1,5,48
application_1524838829941_1380,94402,1,1603,1603.0,0,0.0,0,0.0,73,11215,7484.972602739726,0,0.0,0,0.0,73,241,138.63013698630138,340687,236079.4109589041,2242,2236.452054794521,73,160,9.671232876712331,0,0.0,0,0.0,73,177,127.95890410958904,398990,258116.80821917808,2242,2236.6438356164385,73,135,8.328767123287669,0,0.0,0,0.0,73,173,123.05479452054794,0,0.0,0,0.0,73,11017,7999.3835616438355,0,0.0,0,0.0,73,84,42.46575342465753,0,0.0,0,0.0,73,404,197.3972602739726,0,0.0,0,0.0,73,89,50.19178082191781,0,0.0,0,0.0,73,288,195.26027397260276,0,0.0,0,0.0,73,70,49.47945205479452,0,0.0,0,0.0,73,851,446.08219178082186,6542151,1526874.397260274,425,425.0,73,274,58.78082191780822,0,0.0,0,0.0,1,5,48
application_1524838829941_0353,306868,1,1775,1775.0,0,0.0,0,0.0,292,9379,6131.0445205479455,0,0.0,0,0.0,292,203,96.53767123287672,363098,223368.07876712328,2242,2236.4417808219173,292,200,5.571917808219178,0,0.0,0,0.0,292,796,100.28767123287672,1971405,244934.39726027398,2242,2236.54794520548,292,205,3.8972602739726026,0,0.0,0,0.0,292,138,90.95205479452056,0,0.0,0,0.0,292,9124,7084.486301369863,0,0.0,0,0.0,292,78,27.633561643835613,0,0.0,0,0.0,292,321,113.15753424657534,0,0.0,0,0.0,292,87,39.94178082191781,0,0.0,0,0.0,292,308,220.46575342465752,0,0.0,0,0.0,292,79,42.21575342465753,0,0.0,0,0.0,292,858,425.08561643835617,18613090,548631.3732876711,802,801.9828767123288,292,380,30.434931506849317,0,0.0,0,0.0,1,20,32
application_1524838829941_0413,308609,1,1940,1940.0,0,0.0,0,0.0,292,9628,6150.753424657534,0,0.0,0,0.0,292,181,94.81849315068493,613580,222333.4383561644,2242,2236.4417808219173,292,189,5.585616438356165,0,0.0,0,0.0,292,152,93.65068493150685,408390,223877.051369863,2242,2236.54794520548,292,240,4.434931506849315,0,0.0,0,0.0,292,167,93.513698630137,0,0.0,0,0.0,292,9461,7188.554794520548,0,0.0,0,0.0,292,69,27.356164383561644,0,0.0,0,0.0,292,878,114.52054794520548,0,0.0,0,0.0,292,130,39.773972602739725,0,0.0,0,0.0,292,909,224.5513698630137,0,0.0,0,0.0,292,55,40.58219178082192,0,0.0,0,0.0,292,830,427.1849315068493,3836767,473079.1095890411,802,801.9828767123288,292,397,29.26027397260274,0,0.0,0,0.0,1,20,32
application_1524838829941_0415,306590,1,1739,1739.0,0,0.0,0,0.0,292,9548,6061.773972602739,0,0.0,0,0.0,292,220,96.87328767123287,354092,224609.1061643836,2242,2236.4417808219173,292,187,5.5102739726027385,0,0.0,0,0.0,292,125,89.53767123287672,463784,220357.13356164386,2242,2236.54794520548,292,200,4.082191780821918,0,0.0,0,0.0,292,747,92.81849315068493,0,0.0,0,0.0,292,9104,7157.287671232877,0,0.0,0,0.0,292,98,28.726027397260275,0,0.0,0,0.0,292,903,114.79794520547944,0,0.0,0,0.0,292,81,38.97602739726028,0,0.0,0,0.0,292,850,228.26712328767124,0,0.0,0,0.0,292,73,41.98630136986301,0,0.0,0,0.0,292,813,430.0924657534247,4404907,483070.2602739726,802,801.9828767123288,292,397,30.246575342465754,0,0.0,0,0.0,1,20,32
application_1524838829941_0351,305198,1,1711,1711.0,0,0.0,0,0.0,292,9605,6068.643835616438,0,0.0,0,0.0,292,264,98.11643835616438,403100,227216.5856164384,2242,2236.4417808219173,292,226,5.6438356164383565,0,0.0,0,0.0,292,146,91.71917808219177,846539,225672.301369863,2242,2236.54794520548,292,223,4.212328767123288,0,0.0,0,0.0,292,132,88.04109589041096,0,0.0,0,0.0,292,9136,7120.9006849315065,0,0.0,0,0.0,292,72,28.75342465753425,0,0.0,0,0.0,292,244,109.4931506849315,0,0.0,0,0.0,292,83,39.01027397260275,0,0.0,0,0.0,292,313,222.2431506849315,0,0.0,0,0.0,292,61,40.914383561643845,0,0.0,0,0.0,292,908,426.03082191780817,4414692,485028.102739726,802,801.9828767123288,292,395,30.53082191780822,0,0.0,0,0.0,1,20,32
application_1524838829941_0317,307202,1,1740,1740.0,0,0.0,0,0.0,292,9539,6094.75,0,0.0,0,0.0,292,182,95.21917808219177,336201,221528.1815068493,2242,2236.4417808219173,292,195,5.818493150684931,0,0.0,0,0.0,292,141,90.9417808219178,470796,226652.2602739726,2242,2236.54794520548,292,809,8.270547945205479,0,0.0,0,0.0,292,144,89.55479452054794,0,0.0,0,0.0,292,9015,7138.0445205479455,0,0.0,0,0.0,292,75,27.886986301369863,0,0.0,0,0.0,292,912,121.0445205479452,0,0.0,0,0.0,292,74,39.363013698630134,0,0.0,0,0.0,292,322,222.99657534246572,0,0.0,0,0.0,292,71,41.46917808219178,0,0.0,0,0.0,292,831,426.708904109589,4430437,478014.9520547945,802,801.9828767123288,292,361,29.294520547945204,0,0.0,0,0.0,1,20,32
