run,applicationCompletionTime,applicationDeltaBeforeComputing,jobCompletionTime_J0,jobCompletionTime_J1,jobCompletionTime_J10,jobCompletionTime_J11,jobCompletionTime_J2,jobCompletionTime_J3,jobCompletionTime_J4,jobCompletionTime_J5,jobCompletionTime_J6,jobCompletionTime_J7,jobCompletionTime_J8,jobCompletionTime_J9,nTask_S0,maxTask_S0,avgTask_S0,SHmax_S0,SHavg_S0,Bmax_S0,Bavg_S0,nTask_S1,maxTask_S1,avgTask_S1,SHmax_S1,SHavg_S1,Bmax_S1,Bavg_S1,nTask_S10,maxTask_S10,avgTask_S10,SHmax_S10,SHavg_S10,Bmax_S10,Bavg_S10,nTask_S11,maxTask_S11,avgTask_S11,SHmax_S11,SHavg_S11,Bmax_S11,Bavg_S11,nTask_S12,maxTask_S12,avgTask_S12,SHmax_S12,SHavg_S12,Bmax_S12,Bavg_S12,nTask_S13,maxTask_S13,avgTask_S13,SHmax_S13,SHavg_S13,Bmax_S13,Bavg_S13,nTask_S14,maxTask_S14,avgTask_S14,SHmax_S14,SHavg_S14,Bmax_S14,Bavg_S14,nTask_S2,maxTask_S2,avgTask_S2,SHmax_S2,SHavg_S2,Bmax_S2,Bavg_S2,nTask_S3,maxTask_S3,avgTask_S3,SHmax_S3,SHavg_S3,Bmax_S3,Bavg_S3,nTask_S4,maxTask_S4,avgTask_S4,SHmax_S4,SHavg_S4,Bmax_S4,Bavg_S4,nTask_S5,maxTask_S5,avgTask_S5,SHmax_S5,SHavg_S5,Bmax_S5,Bavg_S5,nTask_S6,maxTask_S6,avgTask_S6,SHmax_S6,SHavg_S6,Bmax_S6,Bavg_S6,nTask_S7,maxTask_S7,avgTask_S7,SHmax_S7,SHavg_S7,Bmax_S7,Bavg_S7,nTask_S8,maxTask_S8,avgTask_S8,SHmax_S8,SHavg_S8,Bmax_S8,Bavg_S8,nTask_S9,maxTask_S9,avgTask_S9,SHmax_S9,SHavg_S9,Bmax_S9,Bavg_S9,users,dataSize,nContainers
application_1524838829941_1067,162152,22634,2741,57872,1189,901,64116,508,1418,577,1851,545,4111,1316,1,1606,1606.0,0,0.0,0,0.0,146,9607,6186.260273972603,0,0.0,0,0.0,146,211,99.60958904109589,327496,213075.58219178082,2243,2236.3561643835615,146,205,7.191780821917808,0,0.0,0,0.0,146,150,95.5,364799,245503.6780821918,2242,2236.5890410958905,146,95,5.2465753424657535,0,0.0,0,0.0,146,111,88.42465753424658,0,0.0,0,0.0,146,8727,7075.493150684932,0,0.0,0,0.0,146,70,28.993150684931507,0,0.0,0,0.0,146,309,124.28082191780823,0,0.0,0,0.0,146,66,41.486301369863014,0,0.0,0,0.0,146,282,188.23972602739727,0,0.0,0,0.0,146,78,45.23972602739726,0,0.0,0,0.0,146,718,390.2054794520548,4754301,684110.5342465753,662,661.972602739726,146,269,35.76027397260274,0,0.0,0,0.0,1,18,34
application_1524838829941_0929,163221,22927,2783,57773,1242,938,64828,489,1380,576,1921,583,4075,1259,1,1588,1588.0,0,0.0,0,0.0,146,9240,6176.08904109589,0,0.0,0,0.0,146,194,99.56849315068493,354306,221894.7876712329,2243,2236.3561643835615,146,143,6.315068493150685,0,0.0,0,0.0,146,138,95.39041095890411,394894,235753.32876712328,2242,2236.5890410958905,146,193,5.883561643835616,0,0.0,0,0.0,146,144,90.8972602739726,0,0.0,0,0.0,146,9195,7158.808219178082,0,0.0,0,0.0,146,63,29.47945205479452,0,0.0,0,0.0,146,299,125.64383561643835,0,0.0,0,0.0,146,58,42.178082191780824,0,0.0,0,0.0,146,313,190.91780821917808,0,0.0,0,0.0,146,89,44.5958904109589,0,0.0,0,0.0,146,722,388.0753424657534,4446876,656413.8424657534,662,661.972602739726,146,297,35.50684931506849,0,0.0,0,0.0,1,18,34
application_1524838829941_0933,163375,23302,2800,57658,1191,934,64719,490,1357,581,1888,542,4146,1283,1,1734,1734.0,0,0.0,0,0.0,146,9142,6186.54794520548,0,0.0,0,0.0,146,227,102.21232876712328,394572,236904.11643835617,2243,2236.3561643835615,146,119,6.095890410958904,0,0.0,0,0.0,146,150,95.97945205479452,451716,250717.0,2242,2236.5890410958905,146,113,5.513698630136986,0,0.0,0,0.0,146,136,90.14383561643835,0,0.0,0,0.0,146,9072,7107.726027397261,0,0.0,0,0.0,146,64,29.075342465753426,0,0.0,0,0.0,146,300,124.56164383561644,0,0.0,0,0.0,146,77,41.9041095890411,0,0.0,0,0.0,146,292,188.26027397260273,0,0.0,0,0.0,146,79,43.67123287671233,0,0.0,0,0.0,146,763,391.7260273972603,4551723,674373.595890411,662,661.972602739726,146,281,35.02739726027397,0,0.0,0,0.0,1,18,34
application_1524838829941_1065,162833,22881,2811,57425,1212,936,64564,527,1379,574,1955,581,4136,1376,1,1726,1726.0,0,0.0,0,0.0,146,9217,6080.068493150685,0,0.0,0,0.0,146,201,102.83561643835617,378136,225192.45890410958,2243,2236.3561643835615,146,125,6.301369863013699,0,0.0,0,0.0,146,151,96.52739726027397,378046,243087.43835616438,2242,2236.5890410958905,146,112,5.5479452054794525,0,0.0,0,0.0,146,131,91.52054794520548,0,0.0,0,0.0,146,8725,7071.438356164384,0,0.0,0,0.0,146,66,29.513698630136986,0,0.0,0,0.0,146,359,128.4041095890411,0,0.0,0,0.0,146,74,42.0,0,0.0,0,0.0,146,303,192.56849315068493,0,0.0,0,0.0,146,58,44.082191780821915,0,0.0,0,0.0,146,722,390.6575342465753,4824237,665939.705479452,662,661.972602739726,146,290,35.35616438356164,0,0.0,0,0.0,1,18,34
application_1524838829941_0592,1398761,19510,2854,254971,83163,58754,314172,78718,115402,87299,107119,94363,95908,83935,1,1650,1650.0,0,0.0,0,0.0,219,8604,5737.712328767123,0,0.0,0,0.0,219,13320,1871.1826484018266,317000,192628.08675799088,2242,2236.4383561643835,219,110,2.5525114155251143,0,0.0,0,0.0,219,13155,1862.0821917808219,241165,183044.01826484018,2242,2236.5981735159817,219,98,2.2009132420091326,0,0.0,0,0.0,219,6742,1232.5890410958905,0,0.0,0,0.0,219,13313,7080.735159817352,0,0.0,0,0.0,219,12926,1761.8949771689497,0,0.0,0,0.0,219,20127,2556.5707762557076,0,0.0,0,0.0,219,13636,1929.1187214611873,0,0.0,0,0.0,219,13554,2260.6164383561645,0,0.0,0,0.0,219,13293,1983.8995433789955,0,0.0,0,0.0,219,13422,2135.027397260274,3265963,323378.08219178085,708,707.4657534246576,219,172,12.34703196347032,0,0.0,0,0.0,1,27,10
application_1524838829941_0724,1447242,20512,3166,255039,87569,55256,316568,86100,136785,89847,115355,88939,101920,87503,1,1906,1906.0,0,0.0,0,0.0,219,8236,5738.264840182648,0,0.0,0,0.0,219,13514,1880.6712328767123,310657,191424.85844748857,2242,2236.433789954338,219,130,2.9954337899543377,0,0.0,0,0.0,219,12936,1883.0730593607307,317014,193774.36073059362,2242,2236.5342465753424,219,90,2.3013698630136985,0,0.0,0,0.0,219,6865,1230.4840182648402,0,0.0,0,0.0,219,13308,7182.442922374429,0,0.0,0,0.0,219,13627,1841.7899543378996,0,0.0,0,0.0,219,19521,2662.178082191781,0,0.0,0,0.0,219,13209,1918.1004566210045,0,0.0,0,0.0,219,13518,2309.7305936073058,0,0.0,0,0.0,219,12937,1905.9223744292237,0,0.0,0,0.0,219,13458,2160.2100456621006,3349119,333815.4246575342,708,707.4657534246576,219,167,11.794520547945206,0,0.0,0,0.0,1,27,10
application_1524838829941_0588,1408815,19150,2682,254383,83170,55111,320847,85936,116044,87718,105466,93067,99285,83439,1,1664,1664.0,0,0.0,0,0.0,219,8329,5712.027397260274,0,0.0,0,0.0,219,13279,1858.7716894977168,324594,195211.899543379,2242,2236.415525114155,219,106,2.6666666666666665,0,0.0,0,0.0,219,13164,1857.2739726027398,300584,192262.63926940638,2242,2236.5433789954336,219,105,2.164383561643836,0,0.0,0,0.0,219,6601,1229.648401826484,0,0.0,0,0.0,219,13202,7179.155251141552,0,0.0,0,0.0,219,13323,1863.538812785388,0,0.0,0,0.0,219,19559,2540.9497716894975,0,0.0,0,0.0,219,13317,1917.945205479452,0,0.0,0,0.0,219,13197,2249.205479452055,0,0.0,0,0.0,219,13213,1980.324200913242,0,0.0,0,0.0,219,13387,2131.246575342466,3351762,326235.598173516,708,707.4657534246576,219,183,12.132420091324201,0,0.0,0,0.0,1,27,10
application_1524838829941_0726,1423137,18900,2766,255508,88654,54619,317044,80567,115081,87679,107307,102833,101046,88170,1,1712,1712.0,0,0.0,0,0.0,219,10076,5740.995433789954,0,0.0,0,0.0,219,13034,1882.5205479452054,302621,191370.43378995435,2242,2236.415525114155,219,369,4.789954337899544,0,0.0,0,0.0,219,13394,1890.5844748858447,319961,190711.200913242,2242,2236.5205479452056,219,89,2.3881278538812785,0,0.0,0,0.0,219,6470,1225.420091324201,0,0.0,0,0.0,219,13992,7147.58904109589,0,0.0,0,0.0,219,12967,1797.6986301369864,0,0.0,0,0.0,219,19730,2554.8812785388127,0,0.0,0,0.0,219,13104,1918.1552511415525,0,0.0,0,0.0,219,13519,2259.27397260274,0,0.0,0,0.0,219,13392,1998.579908675799,0,0.0,0,0.0,219,13572,2190.2511415525114,3237588,327745.34703196347,708,707.4657534246576,219,169,11.511415525114156,0,0.0,0,0.0,1,27,10
application_1524838829941_0590,1385365,18675,2750,251602,82289,53657,314217,79233,115541,91917,105681,91518,94145,81384,1,1717,1717.0,0,0.0,0,0.0,219,8322,5676.940639269406,0,0.0,0,0.0,219,13225,1831.1278538812785,287074,194304.81278538812,2242,2236.4292237442924,219,111,2.584474885844749,0,0.0,0,0.0,219,13205,1833.1689497716895,224900,184918.97716894976,2242,2236.5707762557076,219,99,2.141552511415525,0,0.0,0,0.0,219,6645,1210.75799086758,0,0.0,0,0.0,219,13189,7121.3607305936075,0,0.0,0,0.0,219,13077,1768.0456621004566,0,0.0,0,0.0,219,19667,2514.4383561643835,0,0.0,0,0.0,219,12885,1945.0776255707763,0,0.0,0,0.0,219,13158,2229.6438356164385,0,0.0,0,0.0,219,12939,1943.296803652968,0,0.0,0,0.0,219,13293,2111.8584474885843,3307114,332313.5114155251,708,707.4657534246576,219,171,11.812785388127853,0,0.0,0,0.0,1,27,10
application_1524838829941_0722,1445382,20756,2774,254012,87800,54760,320419,86549,120571,89406,113361,103214,101424,87604,1,1735,1735.0,0,0.0,0,0.0,219,9148,5729.2054794520545,0,0.0,0,0.0,219,13077,1882.4748858447488,313837,198673.0776255708,2242,2236.442922374429,219,100,2.593607305936073,0,0.0,0,0.0,219,13028,1881.4383561643835,225447,190411.49771689498,2242,2236.5707762557076,219,105,2.3972602739726026,0,0.0,0,0.0,219,6795,1229.0776255707763,0,0.0,0,0.0,219,13685,7218.721461187215,0,0.0,0,0.0,219,13545,1832.4794520547946,0,0.0,0,0.0,219,19914,2606.917808219178,0,0.0,0,0.0,219,13197,1927.867579908676,0,0.0,0,0.0,219,13523,2280.264840182648,0,0.0,0,0.0,219,13331,2000.0091324200914,0,0.0,0,0.0,219,13342,2186.849315068493,3482317,335138.1826484018,708,707.4657534246576,219,185,12.132420091324201,0,0.0,0,0.0,1,27,10
application_1524838829941_0830,192815,23778,4502,68498,1477,1215,77900,627,1649,763,2331,642,5450,1538,1,3184,3184.0,0,0.0,0,0.0,219,10696,6570.995433789954,0,0.0,0,0.0,219,225,107.662100456621,520466,239847.89497716894,2242,2236.4657534246576,219,176,7.351598173515982,0,0.0,0,0.0,219,152,98.34246575342466,592304,242964.39726027398,2242,2236.5981735159817,219,257,7.538812785388128,0,0.0,0,0.0,219,167,99.4337899543379,0,0.0,0,0.0,219,10809,7777.296803652968,0,0.0,0,0.0,219,92,33.04109589041096,0,0.0,0,0.0,219,380,134.0958904109589,0,0.0,0,0.0,219,77,45.83561643835616,0,0.0,0,0.0,219,332,204.99086757990867,0,0.0,0,0.0,219,87,45.0365296803653,0,0.0,0,0.0,219,1387,423.93607305936075,19830485,760495.0273972603,708,707.4657534246576,219,398,39.84018264840183,0,0.0,0,0.0,1,27,46
application_1524838829941_0698,195543,26451,3372,69773,1545,1143,77815,595,1726,688,2285,672,4994,1669,1,2050,2050.0,0,0.0,0,0.0,219,10698,6731.388127853881,0,0.0,0,0.0,219,246,111.37899543378995,808878,247587.95433789954,2242,2236.4657534246576,219,275,8.278538812785389,0,0.0,0,0.0,219,178,103.11872146118722,506885,253002.7214611872,2242,2236.5981735159817,219,267,7.091324200913242,0,0.0,0,0.0,219,148,96.3972602739726,0,0.0,0,0.0,219,11221,7888.799086757991,0,0.0,0,0.0,219,89,32.22374429223744,0,0.0,0,0.0,219,367,138.55251141552512,0,0.0,0,0.0,219,94,45.50684931506849,0,0.0,0,0.0,219,340,203.45205479452054,0,0.0,0,0.0,219,116,46.136986301369866,0,0.0,0,0.0,219,927,425.4657534246575,19863281,750054.4383561644,708,707.4657534246576,219,430,40.79908675799087,0,0.0,0,0.0,1,27,46
application_1524838829941_0700,193453,23635,2755,69932,1561,1156,78007,926,1884,788,2494,716,5295,1656,1,1751,1751.0,0,0.0,0,0.0,219,11276,6675.598173515982,0,0.0,0,0.0,219,240,111.01826484018265,458360,236888.17351598173,2242,2236.4657534246576,219,260,8.5662100456621,0,0.0,0,0.0,219,170,103.17351598173516,367291,254418.01369863015,2242,2236.5981735159817,219,259,6.968036529680365,0,0.0,0,0.0,219,159,98.78538812785388,0,0.0,0,0.0,219,11105,7813.497716894977,0,0.0,0,0.0,219,94,33.15525114155251,0,0.0,0,0.0,219,377,139.28310502283105,0,0.0,0,0.0,219,129,48.397260273972606,0,0.0,0,0.0,219,321,216.4931506849315,0,0.0,0,0.0,219,75,48.666666666666664,0,0.0,0,0.0,219,1063,448.07762557077626,6293842,731407.095890411,708,707.4657534246576,219,420,40.598173515981735,0,0.0,0,0.0,1,27,46
application_1524838829941_0834,194954,23933,2833,70471,1444,1086,79442,650,1651,693,2290,620,5323,1657,1,1610,1610.0,0,0.0,0,0.0,219,12433,6759.506849315068,0,0.0,0,0.0,219,227,112.36986301369863,611154,255929.80365296802,2242,2236.4657534246576,219,272,7.7534246575342465,0,0.0,0,0.0,219,152,102.89954337899543,15351549,330618.8675799087,2242,2236.5981735159817,219,171,7.059360730593608,0,0.0,0,0.0,219,145,95.44292237442923,0,0.0,0,0.0,219,11507,7927.397260273972,0,0.0,0,0.0,219,91,32.37442922374429,0,0.0,0,0.0,219,407,134.78538812785388,0,0.0,0,0.0,219,121,45.821917808219176,0,0.0,0,0.0,219,337,207.3744292237443,0,0.0,0,0.0,219,83,45.146118721461185,0,0.0,0,0.0,219,954,435.5342465753425,45650892,880365.0228310502,708,707.4657534246576,219,422,39.77625570776256,0,0.0,0,0.0,1,27,46
application_1524838829941_0696,195948,24033,3056,70836,1473,1136,79307,610,1615,720,3008,640,5023,1669,1,1908,1908.0,0,0.0,0,0.0,219,10998,6785.890410958904,0,0.0,0,0.0,219,243,114.10045662100457,1372666,252759.9086757991,2242,2236.4657534246576,219,179,7.552511415525114,0,0.0,0,0.0,219,153,102.26940639269407,405811,253564.13242009134,2242,2236.5981735159817,219,183,6.762557077625571,0,0.0,0,0.0,219,150,96.48401826484019,0,0.0,0,0.0,219,10719,7940.41095890411,0,0.0,0,0.0,219,87,32.694063926940636,0,0.0,0,0.0,219,420,133.60730593607306,0,0.0,0,0.0,219,103,45.78538812785388,0,0.0,0,0.0,219,828,215.5662100456621,0,0.0,0,0.0,219,74,45.52511415525114,0,0.0,0,0.0,219,934,423.3835616438356,4785350,671678.9908675799,708,707.4657534246576,219,399,39.70776255707762,0,0.0,0,0.0,1,27,46
application_1524838829941_0832,192723,23348,2766,69568,1658,1259,78268,595,1832,735,2360,680,5173,1820,1,1735,1735.0,0,0.0,0,0.0,219,11691,6798.219178082192,0,0.0,0,0.0,219,461,117.65753424657534,477534,258911.79452054793,2242,2236.4657534246576,219,300,8.264840182648403,0,0.0,0,0.0,219,196,106.30593607305936,2564511,276760.799086758,2242,2236.5981735159817,219,283,7.415525114155251,0,0.0,0,0.0,219,157,101.58904109589041,0,0.0,0,0.0,219,11056,7907.342465753424,0,0.0,0,0.0,219,74,31.401826484018265,0,0.0,0,0.0,219,556,138.95890410958904,0,0.0,0,0.0,219,126,46.47488584474886,0,0.0,0,0.0,219,327,204.79908675799086,0,0.0,0,0.0,219,86,47.37442922374429,0,0.0,0,0.0,219,885,431.73972602739724,4895812,679953.9908675799,708,707.4657534246576,219,433,41.2648401826484,0,0.0,0,0.0,1,27,46
application_1524838829941_0760,312590,20574,2726,122033,2280,1950,137717,933,2791,1111,3863,1052,9269,3754,1,1587,1587.0,0,0.0,0,0.0,219,9114,5893.707762557077,0,0.0,0,0.0,219,883,99.73059360730593,2477885,230720.91780821918,2242,2236.4657534246576,219,840,10.67579908675799,0,0.0,0,0.0,219,119,88.95433789954338,320317,212185.95890410958,2242,2236.5981735159817,219,128,3.287671232876712,0,0.0,0,0.0,219,127,86.40182648401826,0,0.0,0,0.0,219,8563,6807.246575342466,0,0.0,0,0.0,219,67,26.333333333333332,0,0.0,0,0.0,219,482,113.10958904109589,0,0.0,0,0.0,219,75,37.55707762557078,0,0.0,0,0.0,219,221,181.21917808219177,0,0.0,0,0.0,219,69,41.17351598173516,0,0.0,0,0.0,219,1129,387.716894977169,3429701,442699.3378995434,708,707.4657534246576,219,263,22.438356164383563,0,0.0,0,0.0,1,27,22
application_1524838829941_0626,315146,21090,2790,122061,2321,2253,139436,858,3233,1152,3895,1811,9341,2398,1,1746,1746.0,0,0.0,0,0.0,219,9189,5906.337899543379,0,0.0,0,0.0,219,182,92.68493150684931,492223,221575.77625570775,2242,2236.4657534246576,219,148,4.4520547945205475,0,0.0,0,0.0,219,128,89.68949771689498,640235,224029.6301369863,2242,2236.5981735159817,219,134,3.415525114155251,0,0.0,0,0.0,219,125,86.82648401826484,0,0.0,0,0.0,219,8375,6819.45205479452,0,0.0,0,0.0,219,91,26.246575342465754,0,0.0,0,0.0,219,810,111.52054794520548,0,0.0,0,0.0,219,56,36.68949771689498,0,0.0,0,0.0,219,244,181.53881278538813,0,0.0,0,0.0,219,83,41.74885844748859,0,0.0,0,0.0,219,1152,389.2511415525114,3526610,442245.07305936073,708,707.4657534246576,219,240,23.06392694063927,0,0.0,0,0.0,1,27,22
application_1524838829941_0762,313797,20787,2808,121540,2263,2083,139137,852,2969,1068,3916,1011,9529,2864,1,1600,1600.0,0,0.0,0,0.0,219,9129,5899.415525114156,0,0.0,0,0.0,219,205,93.05479452054794,379408,216826.5890410959,2242,2236.4657534246576,219,687,9.26027397260274,0,0.0,0,0.0,219,124,90.00456621004567,388923,213355.05479452055,2242,2236.5981735159817,219,134,3.1780821917808217,0,0.0,0,0.0,219,228,87.69406392694064,0,0.0,0,0.0,219,9049,6770.1506849315065,0,0.0,0,0.0,219,72,26.465753424657535,0,0.0,0,0.0,219,734,110.27853881278538,0,0.0,0,0.0,219,56,37.41552511415525,0,0.0,0,0.0,219,241,181.78082191780823,0,0.0,0,0.0,219,69,40.013698630136986,0,0.0,0,0.0,219,984,388.62100456621005,3812998,447753.4200913242,708,707.4657534246576,219,251,22.662100456621005,0,0.0,0,0.0,1,27,22
application_1524838829941_0628,312888,20138,2861,120247,3142,1916,140375,839,2535,980,4583,1049,8924,2451,1,1603,1603.0,0,0.0,0,0.0,219,9256,5858.2100456621,0,0.0,0,0.0,219,191,92.53881278538813,541926,224682.98173515982,2242,2236.4657534246576,219,124,4.429223744292237,0,0.0,0,0.0,219,877,99.7351598173516,449606,230118.55251141553,2242,2236.5981735159817,219,128,3.406392694063927,0,0.0,0,0.0,219,117,84.52054794520548,0,0.0,0,0.0,219,8853,6895.465753424657,0,0.0,0,0.0,219,68,25.91324200913242,0,0.0,0,0.0,219,296,108.12328767123287,0,0.0,0,0.0,219,52,37.073059360730596,0,0.0,0,0.0,219,973,186.10045662100455,0,0.0,0,0.0,219,78,40.5662100456621,0,0.0,0,0.0,219,824,387.75342465753425,3484967,447132.56621004565,708,707.4657534246576,219,263,23.273972602739725,0,0.0,0,0.0,1,27,22
application_1524838829941_0758,314113,20069,2748,122918,2932,2096,138634,1465,2471,1609,3933,1037,9247,2353,1,1740,1740.0,0,0.0,0,0.0,219,9077,5921.424657534247,0,0.0,0,0.0,219,186,92.10045662100457,506554,216990.94977168948,2242,2236.4657534246576,219,173,4.6118721461187215,0,0.0,0,0.0,219,148,90.59817351598174,358926,219055.899543379,2242,2236.5981735159817,219,121,3.1232876712328768,0,0.0,0,0.0,219,160,87.76255707762557,0,0.0,0,0.0,219,8480,6805.748858447489,0,0.0,0,0.0,219,98,26.200913242009133,0,0.0,0,0.0,219,270,105.90867579908675,0,0.0,0,0.0,219,95,38.89497716894977,0,0.0,0,0.0,219,231,181.18721461187215,0,0.0,0,0.0,219,55,40.26027397260274,0,0.0,0,0.0,219,701,384.716894977169,3490842,445282.38812785386,708,707.4657534246576,219,247,22.71232876712329,0,0.0,0,0.0,1,27,22
application_1524838829941_0624,309520,20953,2735,120076,2976,1988,137655,879,2808,1032,3915,1067,8572,2383,1,1596,1596.0,0,0.0,0,0.0,219,9271,5869.6392694063925,0,0.0,0,0.0,219,158,91.01369863013699,319998,212181.83561643836,2242,2236.4657534246576,219,148,4.593607305936073,0,0.0,0,0.0,219,161,89.58447488584476,385099,220902.48401826483,2242,2236.5981735159817,219,131,3.324200913242009,0,0.0,0,0.0,219,138,85.66666666666667,0,0.0,0,0.0,219,9146,6776.351598173516,0,0.0,0,0.0,219,73,25.986301369863014,0,0.0,0,0.0,219,579,110.05022831050228,0,0.0,0,0.0,219,68,37.2648401826484,0,0.0,0,0.0,219,252,181.27397260273972,0,0.0,0,0.0,219,60,39.68493150684932,0,0.0,0,0.0,219,747,383.01826484018267,4763811,446267.63470319635,708,707.4657534246576,219,253,22.337899543378995,0,0.0,0,0.0,1,27,22
application_1524838829941_1204,104200,22702,2682,33692,781,630,35172,496,922,333,1004,316,2059,848,1,1741,1741.0,0,0.0,0,0.0,73,9626,6484.0,0,0.0,0,0.0,73,194,118.16438356164383,399649,241896.64383561644,2242,2236.4520547945203,73,82,6.465753424657534,0,0.0,0,0.0,73,147,102.94520547945206,343872,244809.95890410958,2242,2236.6438356164385,73,118,6.945205479452055,0,0.0,0,0.0,73,165,99.46575342465754,0,0.0,0,0.0,73,9011,7243.917808219178,0,0.0,0,0.0,73,68,33.80821917808219,0,0.0,0,0.0,73,379,157.23287671232876,0,0.0,0,0.0,73,54,40.42465753424658,0,0.0,0,0.0,73,264,169.76712328767124,0,0.0,0,0.0,73,54,41.9041095890411,0,0.0,0,0.0,73,698,346.4246575342466,11310664,1183212.5342465753,425,425.0,73,227,40.794520547945204,0,0.0,0,0.0,1,9,34
application_1524838829941_1336,104780,22896,2780,33664,773,594,35744,341,896,357,926,322,2298,834,1,1728,1728.0,0,0.0,0,0.0,73,9331,6498.54794520548,0,0.0,0,0.0,73,198,117.83561643835617,354443,239380.7123287671,2242,2236.4520547945203,73,75,6.47945205479452,0,0.0,0,0.0,73,145,101.01369863013699,361144,240921.12328767125,2242,2236.6438356164385,73,119,6.931506849315069,0,0.0,0,0.0,73,127,96.89041095890411,0,0.0,0,0.0,73,9316,7279.246575342466,0,0.0,0,0.0,73,75,33.84931506849315,0,0.0,0,0.0,73,309,155.04109589041096,0,0.0,0,0.0,73,90,43.6986301369863,0,0.0,0,0.0,73,255,166.84931506849315,0,0.0,0,0.0,73,59,42.78082191780822,0,0.0,0,0.0,73,715,344.1506849315069,4234589,1003557.4383561644,425,425.0,73,509,83.57534246575342,0,0.0,0,0.0,1,9,34
application_1524838829941_1334,104077,22653,2747,33881,795,596,35038,321,950,337,972,327,2063,926,1,1719,1719.0,0,0.0,0,0.0,73,9513,6590.273972602739,0,0.0,0,0.0,73,235,120.38356164383562,517584,248095.42465753425,2242,2236.4520547945203,73,132,7.109589041095891,0,0.0,0,0.0,73,150,102.38356164383562,337673,239734.91780821918,2242,2236.6438356164385,73,123,6.493150684931507,0,0.0,0,0.0,73,140,96.10958904109589,0,0.0,0,0.0,73,9151,7169.493150684932,0,0.0,0,0.0,73,71,33.15068493150685,0,0.0,0,0.0,73,388,161.67123287671234,0,0.0,0,0.0,73,65,40.945205479452056,0,0.0,0,0.0,73,268,174.013698630137,0,0.0,0,0.0,73,56,43.68493150684932,0,0.0,0,0.0,73,708,345.3424657534247,9502648,1118353.2465753425,425,425.0,73,252,41.04109589041096,0,0.0,0,0.0,1,9,34
application_1524838829941_1200,103881,22670,2815,33757,787,590,34799,350,961,398,937,349,2207,874,1,1724,1724.0,0,0.0,0,0.0,73,10266,6582.561643835616,0,0.0,0,0.0,73,232,120.63013698630137,352395,228645.57534246575,2242,2236.4520547945203,73,94,6.068493150684931,0,0.0,0,0.0,73,156,106.1917808219178,411063,241933.65753424657,2242,2236.6438356164385,73,80,6.342465753424658,0,0.0,0,0.0,73,144,98.36986301369863,0,0.0,0,0.0,73,9179,7102.191780821918,0,0.0,0,0.0,73,74,34.342465753424655,0,0.0,0,0.0,73,365,169.6986301369863,0,0.0,0,0.0,73,73,43.0958904109589,0,0.0,0,0.0,73,267,176.6986301369863,0,0.0,0,0.0,73,68,45.986301369863014,0,0.0,0,0.0,73,757,363.94520547945206,5281487,1107321.0684931506,425,425.0,73,237,41.04109589041096,0,0.0,0,0.0,1,9,34
application_1524838829941_1338,105264,23347,2887,33656,744,575,35032,886,903,330,941,308,2115,1055,1,1803,1803.0,0,0.0,0,0.0,73,9354,6474.684931506849,0,0.0,0,0.0,73,499,121.89041095890411,321083,220393.2876712329,2242,2236.4520547945203,73,73,6.383561643835616,0,0.0,0,0.0,73,143,101.78082191780823,1712225,269442.34246575343,2242,2236.6438356164385,73,78,6.301369863013699,0,0.0,0,0.0,73,144,97.68493150684931,0,0.0,0,0.0,73,8964,7215.54794520548,0,0.0,0,0.0,73,78,34.24657534246575,0,0.0,0,0.0,73,309,151.68493150684932,0,0.0,0,0.0,73,55,40.36986301369863,0,0.0,0,0.0,73,265,166.65753424657535,0,0.0,0,0.0,73,60,41.42465753424658,0,0.0,0,0.0,73,688,348.93150684931504,4343420,980099.7671232877,425,425.0,73,232,40.0,0,0.0,0,0.0,1,9,34
application_1524838829941_1202,104434,23049,2741,33798,772,602,35422,350,900,346,932,306,2057,828,1,1731,1731.0,0,0.0,0,0.0,73,9431,6469.315068493151,0,0.0,0,0.0,73,205,111.5068493150685,337901,222057.05479452055,2242,2236.4520547945203,73,112,6.8493150684931505,0,0.0,0,0.0,73,137,103.36986301369863,340919,235125.9315068493,2242,2236.6438356164385,73,125,7.424657534246576,0,0.0,0,0.0,73,155,97.6986301369863,0,0.0,0,0.0,73,8907,7211.630136986301,0,0.0,0,0.0,73,70,34.54794520547945,0,0.0,0,0.0,73,331,154.2876712328767,0,0.0,0,0.0,73,56,41.83561643835616,0,0.0,0,0.0,73,250,168.15068493150685,0,0.0,0,0.0,73,63,43.205479452054796,0,0.0,0,0.0,73,736,344.1095890410959,4284106,993063.4657534247,425,425.0,73,218,40.19178082191781,0,0.0,0,0.0,1,9,34
